index,premium
4042,310.0
4043,310.0
4044,310.0
4045,310.0
4046,2093.71452045514
4047,310.0
4048,310.0
4049,310.0
4050,310.0
4051,310.0
4052,310.0
4053,310.0
4054,310.0
4055,310.0
4056,310.0
4057,310.0
4058,1002.536410770945
4059,310.0
4060,310.0
4061,310.0
4062,310.0
4063,310.0
4064,310.0
4065,310.0
4066,921.7407484483234
4067,310.0
4068,1301.6412415268549
4069,310.0
4070,891.8908113335839
4071,310.0
4072,310.0
4073,310.0
4074,310.0
4075,310.0
4076,2333.7562066753826
4077,310.0
4078,310.0
4079,310.0
4080,310.0
4081,310.0
4082,310.0
4083,310.0
4084,1205.0137352666213
4085,310.0
4086,310.0
4087,1182.622820838933
4088,310.0
4089,424.56206798005337
4090,551.918203582967
4091,310.0
4092,310.0
4093,310.0
4094,310.0
4095,1086.9424998940783
4096,310.0
4097,310.0
4098,310.0
4099,310.0
4100,310.0
4101,310.0
4102,310.0
4103,310.0
4104,310.0
4105,310.0
4106,310.0
4107,310.0
4108,865.3494935455749
4109,310.0
4110,1165.0572152692816
4111,310.0
4112,310.0
4113,310.0
4114,310.0
4115,310.0
4116,310.0
4117,310.0
4118,310.0
4119,310.0
4120,310.0
4121,310.0
4122,310.0
4123,310.0
4124,310.0
4125,310.0
4126,310.0
4127,310.0
4128,310.0
4129,310.0
4130,310.0
4131,310.0
4132,310.0
4133,310.0
4134,310.0
4135,310.0
4136,310.0
4137,310.0
4138,310.0
4139,310.0
4140,310.0
4141,310.0
4142,310.0
4143,310.0
4144,310.0
4145,310.0
4146,391.22851547010384
4147,388.41858036090787
4148,310.0
4149,310.0
4150,310.0
4151,310.0
4152,310.0
4153,310.0
4154,310.0
4155,2443.4104354043984
4156,310.0
4157,310.0
4158,310.0
4159,930.0745332146835
4160,310.0
4161,310.0
4162,310.0
4163,310.0
4164,310.0
4165,310.0
4166,310.0
4167,310.0
4168,310.0
4169,1245.0992042538767
4170,310.0
4171,310.0
4172,310.0
4173,310.0
4174,310.0
4175,310.0
4176,310.0
4177,310.0
4178,310.0
4179,310.0
4180,1476.3762478841738
4181,310.0
4182,310.0
4183,310.0
4184,2306.705544580216
4185,310.0
4186,310.0
4187,310.0
4188,310.0
4189,872.6931025145535
4190,310.0
4191,310.0
4192,1258.0749596777503
4193,310.0
4194,310.0
4195,310.0
4196,917.578204155849
4197,310.0
4198,1047.8859001847936
4199,492.766962056015
4200,310.0
4201,310.0
4202,310.0
4203,310.0
4204,310.0
4205,310.0
4206,310.0
4207,310.0
4208,310.0
4209,310.0
4210,310.0
4211,310.0
4212,310.0
4213,310.0
4214,310.0
4215,310.0
4216,310.0
4217,310.0
4218,310.0
4219,310.0
4220,310.0
4221,310.0
4222,310.0
4223,310.0
4224,310.0
4225,310.0
4226,310.0
4227,310.0
4228,310.0
4229,310.0
4230,310.0
4231,310.0
4232,342.42417236620815
4233,310.0
4234,310.0
4235,310.0
4236,310.0
4237,310.0
4238,310.0
4239,753.9450843054944
4240,310.0
4241,310.0
4242,310.0
4243,310.0
4244,310.0
4245,310.0
4246,310.0
4247,310.0
4248,310.0
4249,310.0
4250,310.0
4251,310.0
4252,310.0
4253,310.0
4254,310.0
4255,310.0
4256,310.0
4257,310.0
4258,1206.4142271372723
4259,310.0
4260,310.0
4261,310.0
4262,310.0
4263,310.0
4264,310.0
4265,310.0
4266,310.0
4267,310.0
4268,310.0
4269,2372.486707492878
4270,310.0
4271,310.0
4272,310.0
4273,310.0
4274,310.0
4275,310.0
4276,1013.1222862519313
4277,4628.326674282063
4278,310.0
4279,310.0
4280,310.0
4281,310.0
4282,310.0
4283,310.0
4284,310.0
4285,310.0
4286,1051.0312497588602
4287,310.0
4288,310.0
4289,310.0
4290,310.0
4291,310.0
4292,310.0
4293,310.0
4294,310.0
4295,310.0
4296,310.0
4297,310.0
4298,310.0
4299,310.0
4300,310.0
4301,310.0
4302,310.0
4303,310.0
4304,310.0
4305,310.0
4306,310.0
4307,310.0
4308,310.0
4309,310.0
4310,310.0
4311,310.0
4312,310.0
4313,310.0
4314,1035.419378646038
4315,310.0
4316,310.0
4317,310.0
4318,310.0
4319,310.0
4320,310.0
4321,310.0
4322,381.5645721347613
4323,310.0
4324,310.0
4325,310.0
4326,882.0906879196767
4327,310.0
4328,310.0
4329,310.0
4330,310.0
4331,310.0
4332,310.0
4333,310.0
4334,310.0
4335,310.0
4336,310.0
4337,310.0
4338,310.0
4339,310.0
4340,310.0
4341,310.0
4342,1021.0004667415469
4343,1074.223854993695
4344,310.0
4345,310.0
4346,310.0
4347,310.0
4348,310.0
4349,310.0
4350,310.0
4351,310.0
4352,310.0
4353,310.0
4354,310.0
4355,310.0
4356,310.0
4357,310.0
4358,310.0
4359,310.0
4360,310.0
4361,310.0
4362,601.7646791662103
4363,310.0
4364,310.0
4365,310.0
4366,310.0
4367,310.0
4368,310.0
4369,310.0
4370,310.0
4371,310.0
4372,310.0
4373,310.0
4374,310.0
4375,326.67013365860146
4376,310.0
4377,310.0
4378,310.0
4379,310.0
4380,310.0
4381,310.0
4382,310.0
4383,310.0
4384,310.0
4385,310.0
4386,310.0
4387,310.0
4388,310.0
4389,310.0
4390,310.0
4391,310.0
4392,310.0
4393,310.0
4394,1504.59395966472
4395,310.0
4396,310.0
4397,1075.1912153999683
4398,310.0
4399,310.0
4400,310.0
4401,1228.151906181596
4402,310.0
4403,310.0
4404,1258.656633166679
4405,310.0
4406,310.0
4407,310.0
4408,1413.3909401398178
4409,310.0
4410,1301.3682243454568
4411,310.0
4412,310.0
4413,310.0
4414,310.0
4415,310.0
4416,977.2680586865956
4417,310.0
4418,310.0
4419,310.0
4420,310.0
4421,310.0
4422,310.0
4423,310.0
4424,310.0
4425,310.0
4426,310.0
4427,310.0
4428,310.0
4429,385.0400547978875
4430,1901.0493315230208
4431,310.0
4432,310.0
4433,310.0
4434,310.0
4435,310.0
4436,310.0
4437,310.0
4438,340.0781594028374
4439,2423.7960233466183
4440,310.0
4441,310.0
4442,1229.9849608187694
4443,310.0
4444,310.0
4445,310.0
4446,310.0
4447,310.0
4448,310.0
4449,322.45717313702806
4450,310.0
4451,310.0
4452,310.0
4453,310.0
4454,310.0
4455,689.93864334409
4456,310.0
4457,310.0
4458,310.0
4459,310.0
4460,310.0
4461,798.4237014280793
4462,310.0
4463,310.0
4464,310.0
4465,310.0
4466,310.0
4467,310.0
4468,310.0
4469,310.0
4470,310.0
4471,1661.4664741375732
4472,1178.6712783144633
4473,310.0
4474,378.7760125002509
4475,310.0
4476,310.0
4477,310.0
4478,2182.465979744586
4479,2241.130179095605
4480,310.0
4481,310.0
4482,1089.2755809367736
4483,310.0
4484,310.0
4485,852.1259835959553
4486,1266.318173988064
4487,310.0
4488,1968.274339639532
4489,310.0
4490,310.0
4491,310.0
4492,310.0
4493,310.0
4494,310.0
4495,310.0
4496,310.0
4497,310.0
4498,310.0
4499,310.0
4500,310.0
4501,310.0
4502,702.9633866502426
4503,310.0
4504,1607.4702475627214
4505,310.0
4506,310.0
4507,310.0
4508,310.0
4509,310.0
4510,310.0
4511,310.0
4512,310.0
4513,310.0
4514,310.0
4515,310.0
4516,310.0
4517,310.0
4518,310.0
4519,310.0
4520,310.0
4521,310.0
4522,310.0
4523,310.0
4524,310.0
4525,310.0
4526,310.0
4527,310.0
4528,310.0
4529,310.0
4530,310.0
4531,310.0
4532,310.0
4533,310.0
4534,310.0
4535,310.0
4536,310.0
4537,310.0
4538,310.0
4539,310.0
4540,310.0
4541,310.0
4542,310.0
4543,310.0
4544,1519.2524384631258
4545,310.0
4546,310.0
4547,310.0
4548,310.0
4549,310.0
4550,310.0
4551,310.0
4552,310.0
4553,310.0
4554,310.0
4555,310.0
4556,310.0
4557,310.0
4558,310.0
4559,310.0
4560,310.0
4561,310.0
4562,310.0
4563,310.0
4564,310.0
4565,310.0
4566,310.0
4567,310.0
4568,310.0
4569,310.0
4570,310.0
4571,310.0
4572,310.0
4573,310.0
4574,310.0
4575,310.0
4576,1069.0465041003765
4577,310.0
4578,310.0
4579,310.0
4580,310.0
4581,310.0
4582,310.0
4583,1130.1278766687742
4584,310.0
4585,310.0
4586,310.0
4587,310.0
4588,310.0
4589,1703.0689420059125
4590,310.0
4591,310.0
4592,310.0
4593,310.0
4594,310.0
4595,310.0
4596,310.0
4597,310.0
4598,310.0
4599,310.0
4600,310.0
4601,310.0
4602,310.0
4603,310.0
4604,310.0
4605,310.0
4606,310.0
4607,310.0
4608,310.0
4609,310.0
4610,310.0
4611,310.0
4612,310.0
4613,310.0
4614,310.0
4615,310.0
4616,310.0
4617,310.0
4618,310.0
4619,310.0
4620,310.0
4621,933.3893214638282
4622,310.0
4623,310.0
4624,310.0
4625,310.0
4626,310.0
4627,1016.4275700262278
4628,310.0
4629,2104.1336810887274
4630,310.0
4631,310.0
4632,310.0
4633,310.0
4634,592.0310721914664
4635,310.0
4636,310.0
4637,1391.5200633194634
4638,310.0
4639,310.0
4640,310.0
4641,310.0
4642,310.0
4643,310.0
4644,310.0
4645,310.0
4646,310.0
4647,310.0
4648,310.0
4649,718.2045022682613
4650,310.0
4651,310.0
4652,310.0
4653,1959.3095654155607
4654,310.0
4655,790.5983102072779
4656,310.0
4657,310.0
4658,310.0
4659,310.0
4660,310.0
4661,310.0
4662,310.0
4663,310.0
4664,310.0
4665,310.0
4666,310.0
4667,310.0
4668,310.0
4669,310.0
4670,310.0
4671,394.57821934521866
4672,1310.4962627460218
4673,310.0
4674,310.0
4675,310.0
4676,310.0
4677,310.0
4678,310.0
4679,310.0
4680,310.0
4681,310.0
4682,310.0
4683,310.0
4684,310.0
4685,310.0
4686,310.0
4687,310.0
4688,310.0
4689,310.0
4690,310.0
4691,310.0
4692,310.0
4693,310.0
4694,310.0
4695,310.0
4696,1775.8228170370483
4697,1325.9374563522804
4698,310.0
4699,310.0
4700,310.0
4701,310.0
4702,898.4402685459255
4703,310.0
4704,310.0
4705,310.0
4706,310.0
4707,310.0
4708,310.0
4709,310.0
4710,310.0
4711,310.0
4712,310.0
4713,310.0
4714,310.0
4715,310.0
4716,310.0
4717,310.0
4718,310.0
4719,310.0
4720,310.0
4721,310.0
4722,310.0
4723,310.0
4724,310.0
4725,310.0
4726,310.0
4727,310.0
4728,310.0
4729,310.0
4730,310.0
4731,310.0
4732,310.0
4733,310.0
4734,310.0
4735,310.0
4736,310.0
4737,310.0
4738,310.0
4739,310.0
4740,310.0
4741,310.0
4742,310.0
4743,310.0
4744,310.0
4745,310.0
4746,310.0
4747,310.0
4748,310.0
4749,310.0
4750,310.0
4751,310.0
4752,310.0
4753,310.0
4754,310.0
4755,310.0
4756,310.0
4757,310.0
4758,310.0
4759,310.0
4760,310.0
4761,310.0
4762,310.0
4763,310.0
4764,310.0
4765,310.0
4766,310.0
4767,310.0
4768,310.0
4769,310.0
4770,310.0
4771,310.0
4772,310.0
4773,310.0
4774,310.0
4775,310.0
4776,310.0
4777,310.0
4778,310.0
4779,310.0
4780,310.0
4781,310.0
4782,422.91958856962043
4783,310.0
4784,310.0
4785,310.0
4786,310.0
4787,310.0
4788,310.0
4789,310.0
4790,310.0
4791,310.0
4792,310.0
4793,310.0
4794,310.0
4795,845.8960575963287
4796,310.0
4797,310.0
4798,310.0
4799,310.0
4800,310.0
4801,310.0
4802,310.0
4803,310.0
4804,310.0
4805,310.0
4806,310.0
4807,310.0
4808,310.0
4809,310.0
4810,310.0
4811,310.0
4812,310.0
4813,310.0
4814,310.0
4815,310.0
4816,310.0
4817,310.0
4818,310.0
4819,310.0
4820,310.0
4821,310.0
4822,310.0
4823,310.0
4824,302.98581237530226
4825,310.0
4826,310.0
4827,310.0
4828,310.0
4829,310.0
4830,310.0
4831,431.1637022487392
4832,310.0
4833,310.0
4834,310.0
4835,310.0
4836,310.0
4837,310.0
4838,310.0
4839,310.0
4840,310.0
4841,310.0
4842,310.0
4843,310.0
4844,310.0
4845,310.0
4846,310.0
4847,310.0
4848,310.0
4849,310.0
4850,310.0
4851,310.0
4852,310.0
4853,310.0
4854,310.0
4855,310.0
4856,310.0
4857,310.0
4858,310.0
4859,310.0
4860,310.0
4861,310.0
4862,310.0
4863,1464.1229309072708
4864,310.0
4865,310.0
4866,310.0
4867,310.0
4868,310.0
4869,310.0
4870,310.0
4871,954.2571438375436
4872,310.0
4873,1267.8623160500645
4874,310.0
4875,310.0
4876,310.0
4877,310.0
4878,310.0
4879,310.0
4880,310.0
4881,310.0
4882,310.0
4883,310.0
4884,310.0
4885,310.0
4886,310.0
4887,310.0
4888,310.0
4889,310.0
4890,310.0
4891,310.0
4892,310.0
4893,310.0
4894,310.0
4895,310.0
4896,310.0
4897,310.0
4898,310.0
4899,310.0
4900,437.62200135841596
4901,310.0
4902,310.0
4903,310.0
4904,310.0
4905,310.0
4906,310.0
4907,310.0
4908,310.0
4909,1681.122723003476
4910,1057.487030982107
4911,310.0
4912,310.0
4913,351.52690541417184
4914,310.0
4915,310.0
4916,310.0
4917,310.0
4918,310.0
4919,310.0
4920,310.0
4921,310.0
4922,310.0
4923,310.0
4924,310.0
4925,310.0
4926,310.0
4927,310.0
4928,310.0
4929,310.0
4930,310.0
4931,310.0
4932,310.0
4933,310.0
4934,793.0727912084258
4935,310.0
4936,1069.1643641024039
4937,1092.0773613695287
4938,310.0
4939,1699.6779159943007
4940,310.0
4941,310.0
4942,1386.9522367660506
4943,310.0
4944,310.0
4945,310.0
4946,310.0
4947,310.0
4948,310.0
4949,310.0
4950,310.0
4951,310.0
4952,310.0
4953,310.0
4954,310.0
4955,310.0
4956,763.5274425745963
4957,310.0
4958,310.0
4959,310.0
4960,310.0
4961,310.0
4962,1019.9018377216945
4963,431.3943957963094
4964,310.0
4965,310.0
4966,310.0
4967,1083.939331574648
4968,310.0
4969,310.0
4970,310.0
4971,310.0
4972,310.0
4973,310.0
4974,310.0
4975,310.0
4976,310.0
4977,310.0
4978,310.0
4979,310.0
4980,310.0
4981,1172.5719224324487
4982,310.0
4983,310.0
4984,310.0
4985,616.4503625733756
4986,310.0
4987,310.0
4988,310.0
4989,310.0
4990,310.0
4991,310.0
4992,310.0
4993,338.73220804807306
4994,310.0
4995,310.0
4996,310.0
4997,310.0
4998,310.0
4999,310.0
5000,310.0
5001,310.0
5002,310.0
5003,310.0
5004,310.0
5005,310.0
5006,310.0
5007,1089.5725262477904
5008,310.0
5009,310.0
5010,310.0
5011,310.0
5012,310.0
5013,310.0
5014,310.0
5015,310.0
5016,310.0
5017,310.0
5018,310.0
5019,310.0
5020,310.0
5021,310.0
5022,310.0
5023,310.0
5024,310.0
5025,310.0
5026,310.0
5027,310.0
5028,310.0
5029,310.0
5030,310.0
5031,310.0
5032,310.0
5033,310.0
5034,712.8489798892085
5035,310.0
5036,310.0
5037,310.0
5038,310.0
5039,310.0
5040,310.0
5041,310.0
5042,402.75011632891716
5043,310.0
5044,310.0
5045,1987.9074900361275
5046,310.0
5047,310.0
5048,310.0
5049,310.0
5050,310.0
5051,310.0
5052,310.0
5053,310.0
5054,310.0
5055,310.0
5056,310.0
5057,310.0
5058,310.0
5059,310.0
5060,310.0
5061,310.0
5062,310.0
5063,310.0
5064,1238.4718897749963
5065,310.0
5066,310.0
5067,310.0
5068,310.0
5069,2495.4668694956044
5070,310.0
5071,310.0
5072,310.0
5073,310.0
5074,310.0
5075,310.0
5076,310.0
5077,310.0
5078,310.0
5079,310.0
5080,310.0
5081,310.0
5082,310.0
5083,310.0
5084,310.0
5085,310.0
5086,310.0
5087,310.0
5088,310.0
5089,1113.6563623843854
5090,310.0
5091,310.0
5092,310.0
5093,310.0
5094,310.0
5095,1120.61481559083
5096,310.0
5097,1129.4987774335682
5098,310.0
5099,310.0
5100,310.0
5101,310.0
5102,310.0
5103,310.0
5104,310.0
5105,733.0860578730427
5106,310.0
5107,310.0
5108,310.0
5109,310.0
5110,310.0
5111,310.0
5112,750.4110574409603
5113,310.0
5114,310.0
5115,310.0
5116,310.0
5117,310.0
5118,310.0
5119,310.0
5120,310.0
5121,1856.00685309667
5122,310.0
5123,310.0
5124,310.0
5125,310.0
5126,310.0
5127,316.2725626024161
5128,1259.7708574697485
5129,310.0
5130,907.7011983434285
5131,310.0
5132,310.0
5133,310.0
5134,310.0
5135,310.0
5136,310.0
5137,310.0
5138,310.0
5139,310.0
5140,310.0
5141,310.0
5142,310.0
5143,310.0
5144,310.0
5145,1051.0312497588602
5146,310.0
5147,310.0
5148,310.0
5149,310.0
5150,310.0
5151,310.0
5152,310.0
5153,310.0
5154,310.0
5155,4968.733397892079
5156,310.0
5157,310.0
5158,1207.6513640910123
5159,310.0
5160,310.0
5161,310.0
5162,701.0567169597874
5163,310.0
5164,310.0
5165,310.0
5166,310.0
5167,310.0
5168,310.0
5169,1038.3794812590008
5170,310.0
5171,310.0
5172,310.0
5173,310.0
5174,1822.7376146219042
5175,310.0
5176,684.6018922172242
5177,310.0
5178,310.0
5179,310.0
5180,310.0
5181,310.0
5182,310.0
5183,310.0
5184,310.0
5185,310.0
5186,310.0
5187,310.0
5188,310.0
5189,1415.4113211172983
5190,310.0
5191,310.0
5192,310.0
5193,310.0
5194,310.0
5195,310.0
5196,310.0
5197,310.0
5198,310.0
5199,310.0
5200,310.0
5201,310.0
5202,310.0
5203,310.0
5204,310.0
5205,310.0
5206,310.0
5207,1894.4307403141634
5208,310.0
5209,310.0
5210,310.0
5211,310.0
5212,310.0
5213,310.0
5214,1182.281923726798
5215,310.0
5216,310.0
5217,310.0
5218,310.0
5219,310.0
5220,310.0
5221,1099.6388909391812
5222,310.0
5223,310.0
5224,310.0
5225,310.0
5226,310.0
5227,310.0
5228,310.0
5229,310.0
5230,310.0
5231,310.0
5232,310.0
5233,310.0
5234,310.0
5235,310.0
5236,310.0
5237,310.0
5238,310.0
5239,310.0
5240,310.0
5241,310.0
5242,310.0
5243,1750.6836984868116
5244,1560.1499407841932
5245,1048.3967681077079
5246,310.0
5247,310.0
5248,310.0
5249,310.0
5250,310.0
5251,310.0
5252,419.05256522245986
5253,310.0
5254,310.0
5255,310.0
5256,310.0
5257,310.0
5258,310.0
5259,310.0
5260,722.5061780194189
5261,310.0
5262,310.0
5263,310.0
5264,310.0
5265,310.0
5266,310.0
5267,310.0
5268,310.0
5269,310.0
5270,310.0
5271,1502.0849161072663
5272,310.0
5273,310.0
5274,310.0
5275,310.0
5276,310.0
5277,1469.6879642843721
5278,310.0
5279,310.0
5280,310.0
5281,310.0
5282,310.0
5283,310.0
5284,310.0
5285,310.0
5286,310.0
5287,310.0
5288,310.0
5289,310.0
5290,310.0
5291,310.0
5292,310.0
5293,310.0
5294,310.0
5295,839.6500993745373
5296,310.0
5297,310.0
5298,310.0
5299,4804.643455827643
5300,310.0
5301,310.0
5302,310.0
5303,310.0
5304,310.0
5305,310.0
5306,310.0
5307,310.0
5308,310.0
5309,310.0
5310,310.0
5311,726.0825820346031
5312,310.0
5313,1425.9586778935284
5314,310.0
5315,310.0
5316,310.0
5317,310.0
5318,310.0
5319,362.19823264736436
5320,310.0
5321,472.2693106153567
5322,2036.532455181535
5323,310.0
5324,1595.0228494417308
5325,310.0
5326,310.0
5327,310.0
5328,310.0
5329,310.0
5330,310.0
5331,310.0
5332,310.0
5333,310.0
5334,310.0
5335,310.0
5336,310.0
5337,310.0
5338,310.0
5339,310.0
5340,310.0
5341,310.0
5342,310.0
5343,310.0
5344,880.725512444032
5345,310.0
5346,310.0
5347,310.0
5348,310.0
5349,310.0
5350,1721.8117007052383
5351,378.6944093063714
5352,310.0
5353,310.0
5354,310.0
5355,310.0
5356,310.0
5357,310.0
5358,310.0
5359,310.0
5360,310.0
5361,310.0
5362,1482.2704896562173
5363,310.0
5364,310.0
5365,1091.2719233205235
5366,310.0
5367,310.0
5368,310.0
5369,310.0
5370,310.0
5371,1627.9474199749836
5372,310.0
5373,310.0
5374,310.0
5375,310.0
5376,310.0
5377,1281.8605071846926
5378,310.0
5379,310.0
5380,310.0
5381,310.0
5382,310.0
5383,310.0
5384,310.0
5385,310.0
5386,310.0
5387,310.0
5388,310.0
5389,310.0
5390,310.0
5391,310.0
5392,310.0
5393,310.0
5394,310.0
5395,310.0
5396,1706.4671930646682
5397,310.0
5398,310.0
5399,310.0
5400,310.0
5401,310.0
5402,310.0
5403,310.0
5404,310.0
5405,310.0
5406,310.0
5407,310.0
5408,310.0
5409,310.0
5410,310.0
5411,310.0
5412,310.0
5413,898.1003615115308
5414,1543.3178862821405
5415,310.0
5416,310.0
5417,664.8245578846011
5418,1883.411570549148
5419,310.0
5420,310.0
5421,310.0
5422,310.0
5423,310.0
5424,310.0
5425,310.0
5426,310.0
5427,733.8887639172735
5428,310.0
5429,310.0
5430,310.0
5431,310.0
5432,590.3420997727574
5433,310.0
5434,310.0
5435,310.0
5436,310.0
5437,310.0
5438,310.0
5439,1419.5148653567776
5440,310.0
5441,310.0
5442,310.0
5443,1748.8803960900852
5444,310.0
5445,310.0
5446,310.0
5447,310.0
5448,310.0
5449,310.0
5450,310.0
5451,310.0
5452,310.0
5453,310.0
5454,310.0
5455,310.0
5456,310.0
5457,310.0
5458,310.0
5459,310.0
5460,310.0
5461,310.0
5462,310.0
5463,310.0
5464,310.0
5465,310.0
5466,310.0
5467,310.0
5468,310.0
5469,310.0
5470,310.0
5471,310.0
5472,310.0
5473,310.0
5474,310.0
5475,310.0
5476,310.0
5477,310.0
5478,310.0
5479,310.0
5480,310.0
5481,310.0
5482,310.0
5483,310.0
5484,369.85726003414595
5485,310.0
5486,310.0
5487,310.0
5488,310.0
5489,310.0
5490,310.0
5491,310.0
5492,310.0
5493,310.0
5494,310.0
5495,310.0
5496,310.0
5497,310.0
5498,1209.8500081424124
5499,310.0
5500,310.0
5501,310.0
5502,310.0
5503,310.0
5504,310.0
5505,310.0
5506,310.0
5507,310.0
5508,310.0
5509,1155.893412107369
5510,310.0
5511,310.0
5512,310.0
5513,310.0
5514,310.0
5515,310.0
5516,310.0
5517,310.0
5518,310.0
5519,310.0
5520,310.0
5521,310.0
5522,310.0
5523,310.0
5524,310.0
5525,310.0
5526,310.0
5527,310.0
5528,310.0
5529,310.0
5530,310.0
5531,310.0
5532,310.0
5533,310.0
5534,310.0
5535,310.0
5536,310.0
5537,690.6996548919268
5538,310.0
5539,310.0
5540,310.0
5541,310.0
5542,310.0
5543,310.0
5544,310.0
5545,310.0
5546,310.0
5547,310.0
5548,310.0
5549,310.0
5550,310.0
5551,310.0
5552,1296.4781517942308
5553,310.0
5554,310.0
5555,310.0
5556,310.0
5557,310.0
5558,310.0
5559,310.0
5560,310.0
5561,310.0
5562,310.0
5563,310.0
5564,310.0
5565,310.0
5566,310.0
5567,901.3724303652281
5568,310.0
5569,310.0
5570,310.0
5571,310.0
5572,2833.597807564915
5573,310.0
5574,310.0
5575,310.0
5576,310.0
5577,310.0
5578,1562.8271715442738
5579,310.0
5580,310.0
5581,310.0
5582,310.0
5583,310.0
5584,310.0
5585,310.0
5586,310.0
5587,310.0
5588,310.0
5589,310.0
5590,310.0
5591,310.0
5592,310.0
5593,310.0
5594,322.1009615200643
5595,310.0
5596,423.1852854091209
5597,310.0
5598,310.0
5599,310.0
5600,310.0
5601,310.0
5602,310.0
5603,310.0
5604,310.0
5605,310.0
5606,310.0
5607,310.0
5608,310.0
5609,567.8975996350175
5610,310.0
5611,310.0
5612,1648.2802318206113
5613,310.0
5614,310.0
5615,310.0
5616,310.0
5617,310.0
5618,310.0
5619,310.0
5620,310.0
5621,310.0
5622,310.0
5623,310.0
5624,310.0
5625,310.0
5626,310.0
5627,310.0
5628,310.0
5629,310.0
5630,310.0
5631,310.0
5632,310.0
5633,310.0
5634,310.0
5635,310.0
5636,310.0
5637,310.0
5638,310.0
5639,310.0
5640,310.0
5641,310.0
5642,310.0
5643,310.0
5644,310.0
5645,310.0
5646,310.0
5647,310.0
5648,310.0
5649,310.0
5650,310.0
5651,310.0
5652,310.0
5653,310.0
5654,310.0
5655,310.0
5656,1122.9808454567803
5657,310.0
5658,310.0
5659,1429.6073017370409
5660,393.6925233031953
5661,310.0
5662,310.0
5663,310.0
5664,310.0
5665,1063.396830421534
5666,310.0
5667,310.0
5668,310.0
5669,310.0
5670,310.0
5671,310.0
5672,310.0
5673,310.0
5674,310.0
5675,1068.837493833681
5676,310.0
5677,310.0
5678,310.0
5679,310.0
5680,310.0
5681,310.0
5682,310.0
5683,310.0
5684,310.0
5685,310.0
5686,310.0
5687,310.0
5688,310.0
5689,310.0
5690,2477.0933435225456
5691,310.0
5692,310.0
5693,310.0
5694,714.9875977262161
5695,310.0
5696,310.0
5697,310.0
5698,310.0
5699,310.0
5700,310.0
5701,310.0
5702,310.0
5703,310.0
5704,310.0
5705,310.0
5706,310.0
5707,1055.3547077718465
5708,310.0
5709,310.0
5710,310.0
5711,310.0
5712,310.0
5713,310.0
5714,310.0
5715,310.0
5716,310.0
5717,1242.5917155091183
5718,310.0
5719,310.0
5720,310.0
5721,310.0
5722,310.0
5723,310.0
5724,938.899963363487
5725,310.0
5726,310.0
5727,310.0
5728,310.0
5729,310.0
5730,310.0
5731,310.0
5732,310.0
5733,310.0
5734,310.0
5735,310.0
5736,310.0
5737,310.0
5738,310.0
5739,310.0
5740,310.0
5741,1029.3074123418967
5742,310.0
5743,1109.1270726574473
5744,310.0
5745,310.0
5746,310.0
5747,310.0
5748,1192.1994706219323
5749,310.0
5750,310.0
5751,310.0
5752,310.0
5753,310.0
5754,310.0
5755,310.0
5756,310.0
5757,310.0
5758,2370.564920075982
5759,310.0
5760,310.0
5761,310.0
5762,310.0
5763,310.0
5764,310.0
5765,310.0
5766,310.0
5767,310.0
5768,310.0
5769,310.0
5770,393.0498202259232
5771,310.0
5772,310.0
5773,310.0
5774,310.0
5775,310.0
5776,310.0
5777,310.0
5778,2418.1729989148234
5779,310.0
5780,310.0
5781,310.0
5782,310.0
5783,345.07953423826217
5784,310.0
5785,310.0
5786,310.0
5787,310.0
5788,310.0
5789,310.0
5790,310.0
5791,310.0
5792,310.0
5793,310.0
5794,310.0
5795,310.0
5796,310.0
5797,310.0
5798,310.0
5799,310.0
5800,310.0
5801,310.0
5802,310.0
5803,310.0
5804,310.0
5805,310.0
5806,310.0
5807,310.0
5808,1866.1533007089886
5809,310.0
5810,310.0
5811,310.0
5812,310.0
5813,310.0
5814,310.0
5815,310.0
5816,1032.1167499265255
5817,749.2043527598854
5818,310.0
5819,310.0
5820,310.0
5821,310.0
5822,310.0
5823,310.0
5824,644.5621951966286
5825,832.3710646472438
5826,310.0
5827,310.0
5828,1324.7492462224443
5829,310.0
5830,310.0
5831,310.0
5832,310.0
5833,310.0
5834,310.0
5835,310.0
5836,310.0
5837,310.0
5838,310.0
5839,310.0
5840,310.0
5841,310.0
5842,883.6143476961311
5843,310.0
5844,310.0
5845,310.0
5846,310.0
5847,310.0
5848,310.0
5849,310.0
5850,310.0
5851,310.0
5852,310.0
5853,310.0
5854,310.0
5855,310.0
5856,310.0
5857,310.0
5858,310.0
5859,310.0
5860,310.0
5861,310.0
5862,310.0
5863,310.0
5864,310.0
5865,1112.2580959021986
5866,310.0
5867,915.946672889999
5868,310.0
5869,603.6897427710835
5870,310.0
5871,310.0
5872,310.0
5873,310.0
5874,1097.3862220906651
5875,310.0
5876,310.0
5877,310.0
5878,310.0
5879,310.0
5880,310.0
5881,310.0
5882,310.0
5883,310.0
5884,310.0
5885,310.0
5886,310.0
5887,310.0
5888,310.0
5889,310.0
5890,310.0
5891,310.0
5892,310.0
5893,310.0
5894,384.97531587392933
5895,310.0
5896,310.0
5897,310.0
5898,310.0
5899,310.0
5900,310.0
5901,310.0
5902,310.0
5903,310.0
5904,310.0
5905,1111.8608952892985
5906,310.0
5907,310.0
5908,310.0
5909,310.0
5910,1260.1165446800667
